Tiempo_ms	Voltaje_V
3439	3.04777
3441	3.04938
3442	3.05422
3443	3.05422
3444	3.04777
3446	3.05180
3447	3.04858
3448	3.04777
3450	3.05100
3451	3.05019
3452	3.04697
3453	3.05100
3455	3.04858
3456	3.05261
3457	3.05100
3458	3.05100
3460	3.04938
3461	3.04938
3462	3.04536
3464	3.04777
3465	3.05019
3466	3.04938
3467	3.05100
3469	3.04938
3470	3.05100
3471	3.05019
3473	3.04455
3474	3.05019
3475	3.04777
3481	3.05905
3483	3.04938
3533	3.05019
3535	3.04938
3536	3.05180
3537	3.04536
3538	3.05100
3539	3.05583
3540	3.05180
3542	3.05100
3543	3.04697
3544	3.05261
3545	3.04938
3546	3.05180
3547	3.07517
3548	3.04938
3549	3.04536
3550	3.07355
3552	3.05100
3553	3.05019
3554	3.05261
3555	3.05664
3556	3.05341
3557	3.05664
3558	3.05019
3559	3.05100
3561	3.04294
3562	3.05261
3563	3.05019
3564	3.05502
3565	3.05261
3566	3.05180
3567	3.04938
3568	3.03972
3570	3.05019
3571	3.04455
3572	3.04697
3573	3.04616
3574	3.04858
3575	3.04697
3577	3.05100
3578	3.05019
3579	3.05180
3580	3.04374
3581	3.05341
3582	3.05100
3584	3.04858
3585	3.04938
3586	3.05019
3587	3.05019
3588	3.05100
3589	3.03810
3591	3.04536
3592	3.04133
3593	3.05019
3594	3.05100
3595	3.04616
3597	3.04938
3598	3.04616
3599	3.05019
3600	3.05180
3601	3.05019
3602	3.05100
3604	3.05100
3605	3.04938
3606	3.05100
3607	3.03891
3609	3.05019
3610	3.04938
3611	3.05180
3612	3.05180
3614	3.05100
3615	3.05019
3616	3.04697
3617	3.05180
3618	3.05100
3620	3.05100
3621	3.05019
3622	3.05422
3623	3.04697
3625	3.05100
3626	3.04777
3627	3.05019
3628	3.05100
3630	3.05261
3631	3.05825
3632	3.04616
3634	3.05019
3635	3.04697
3636	3.05664
3637	3.04938
3639	3.04777
3640	3.04616
3641	3.05100
3643	3.05019
3644	3.05019
3645	3.05986
3646	3.05100
3648	3.03810
3649	3.05100
3650	3.04455
3652	3.04697
3709	3.04777
3710	3.04938
3711	3.04938
3713	3.04777
3714	3.05019
3715	3.05422
3716	3.05019
3717	3.05180
3718	3.05019
3719	3.05100
3720	3.04938
3721	3.04455
3722	3.04777
3723	3.05261
3724	3.05100
3726	3.05019
3727	3.04616
3728	3.05422
3729	3.07678
3730	3.04777
3731	3.05100
3732	3.03891
3733	3.04777
3735	3.05583
3736	3.05100
3737	3.05019
3738	3.04938
3739	3.05583
3740	3.05261
3741	3.05019
3742	3.04777
3744	3.05261
3745	3.04777
3746	3.05180
3747	3.06872
3748	3.05180
3749	3.05100
3751	3.04536
3752	3.05019
3753	3.05019
3754	3.05261
3755	3.05180
3756	3.05019
3757	3.04777
3758	3.04777
3760	3.05422
3761	3.04777
3762	3.05261
3763	3.05180
3765	3.05664
3766	3.04938
3767	3.05341
3768	3.07597
3769	3.05100
3771	3.04697
3772	3.05100
3773	3.05825
3774	3.04938
3776	3.04777
3777	3.03327
3778	3.05180
3779	3.04938
3781	3.05019
3782	3.05180
3783	3.04938
3784	3.04938
3785	3.05100
3787	3.05019
3788	3.05019
3789	3.04938
3790	3.04938
3791	3.05180
3793	3.05261
3794	3.05261
3795	3.04938
3796	3.05180
3798	3.05019
3799	3.05100
3800	3.05019
3801	3.05100
3803	3.04697
3804	3.05100
3805	3.05341
3807	3.05019
3808	3.04374
3809	3.05100
3810	3.04616
3812	3.04777
3813	3.05019
3814	3.05019
3815	3.03972
3817	3.05019
3818	3.05019
3819	3.05100
3820	3.06147
3822	3.05100
3823	3.05100
3824	3.04455
3826	3.05180
3827	3.04374
3924	3.05019
3926	3.04455
3927	3.05261
3928	3.05100
3929	3.04938
3930	3.04777
3931	3.05019
3932	3.04536
3933	3.04938
3934	3.10986
3936	3.05180
3937	3.04777
3938	3.05019
3939	3.04697
3940	3.04777
3941	3.03085
3942	3.04697
3943	3.04938
3945	3.05180
3946	3.04858
3947	3.04938
3948	3.05261
3949	3.05744
3950	3.04777
3951	3.05341
3953	3.04938
3954	3.05019
3955	3.04938
3956	3.05422
3957	3.04213
3963	3.05261
3964	3.09778
3966	3.05664
3967	3.04374
3968	3.05019
3969	3.05019
3970	3.05180
3971	3.05422
3972	3.06550
3974	3.04697
3975	3.05019
3976	3.04938
3977	3.04777
3978	3.04938
3980	3.04697
3981	3.06066
3982	3.05019
3983	3.04777
3984	3.04616
3986	3.05019
3987	3.04938
3988	3.04858
3989	3.05825
3991	3.04777
3992	3.05100
3993	3.05019
3994	3.05422
3995	3.04777
3997	3.04777
3998	3.04697
3999	3.05019
4000	3.04697
4001	3.04777
4003	3.05100
4004	3.04536
4005	3.04938
4006	3.05261
4008	3.05261
4009	3.05422
4010	3.05019
4011	3.04938
4013	3.03730
4014	3.05180
4015	3.05261
4016	3.04052
4018	3.05019
4019	3.05100
4020	3.04133
4021	3.05583
4023	3.05019
4024	3.05583
4025	3.04697
4026	3.05019
4028	3.04938
4029	3.04777
4030	3.04697
4031	3.05261
4033	3.04052
4034	3.05019
4035	3.05341
4037	3.05100
4038	3.05019
4039	3.05261
4040	3.05100
4042	3.04938
4043	3.04697
4044	3.04697
4046	3.05100
4047	3.05019
4048	3.01877
4100	3.05261
4102	3.05019
4103	3.04697
4104	3.05422
4105	3.07597
4106	3.05180
4107	3.04616
4109	3.04697
4110	3.05100
4111	3.05100
4112	3.05180
4113	3.04133
4114	3.04536
4115	3.00024
4116	3.05261
4118	3.04777
4119	3.05422
4120	3.04697
4121	3.05019
4122	3.05019
4123	3.05019
4124	3.10422
4125	3.04938
4126	3.04697
4127	3.04697
4129	3.05261
4130	3.05180
4131	3.04938
4132	3.05180
4133	3.05100
4134	3.05180
4136	3.05019
4137	3.04938
4138	3.04938
4139	3.05341
4140	3.06228
4141	3.05341
4142	3.05261
4144	3.04938
4145	3.06066
4146	3.04777
4147	3.05019
4148	3.05019
4149	3.05100
4151	3.04052
4152	3.05019
4153	3.04374
4154	3.05019
4155	3.05100
4156	3.04697
4157	3.05180
4159	3.05583
4160	3.05100
4161	3.04374
4162	3.00749
4164	3.04777
4165	3.04777
4166	3.04133
4167	3.04697
4169	3.05019
4170	3.05180
4171	3.04697
4172	3.04938
4173	3.04938
4175	3.05341
4176	3.04777
4177	3.04938
4178	3.05019
4179	3.04938
4181	3.05261
4182	3.05019
4183	3.04616
4184	3.05180
4186	3.05261
4187	3.04938
4188	3.06066
4189	3.05261
4191	3.06953
4192	3.05100
4193	3.04938
4195	3.04938
4196	3.05422
4197	3.05583
4199	3.05261
4200	3.04133
4201	3.04616
4202	3.04938
4204	3.05019
4205	3.04777
4206	3.04938
4208	3.00910
4209	3.05341
4210	3.03730
4212	3.05019
4213	3.05100
4214	3.04697
4215	3.04616
4217	3.05341
4218	3.04697
4219	3.05100
4276	3.05019
4278	3.04777
4279	3.05341
4280	3.05100
4281	3.05100
4282	3.04616
4283	3.04938
4285	3.04777
4286	3.05100
4287	3.05100
4288	3.04777
4289	3.04938
4290	3.05502
4291	3.05100
4292	3.04536
4293	3.05905
4295	3.04777
4296	3.04777
4297	3.05341
4298	3.05180
4299	3.04616
4300	3.04938
4301	3.05019
4302	3.04294
4304	3.04777
4305	3.04938
4306	3.04616
4307	3.02683
4308	3.05261
4309	3.05180
4310	3.05100
4312	3.04697
4313	3.04777
4314	3.04938
4315	3.07919
4316	3.05100
4318	3.04777
4319	3.05341
4320	3.05019
4321	3.04777
4322	3.04294
4323	3.05100
4325	3.05019
4326	3.04938
4327	3.05261
4328	3.05019
4329	3.04616
4330	3.04697
4331	3.05180
4333	3.05583
4334	3.04374
4335	3.05180
4336	3.04777
4338	3.04858
4344	3.04938
4345	3.05019
4346	3.04938
4347	3.05261
4349	3.05583
4350	3.05261
4351	3.04455
4352	3.05100
4354	3.04777
4355	3.02683
4356	3.05019
4358	3.03891
4359	3.04697
4360	3.05100
4361	3.05019
4363	3.05019
4364	3.04938
4365	3.04777
4366	3.05180
4368	3.05422
4369	3.05180
4370	3.04777
4372	3.05019
4373	3.05019
4374	3.03730
4376	3.05583
4377	3.04938
4378	3.05019
4380	3.05180
4381	3.04777
4382	3.05100
4384	3.05261
4385	3.05019
4386	3.05019
4387	3.05019
4388	3.04697
4390	3.04133
4391	3.04938
4392	3.04777
4394	3.04455
4395	3.05100
4396	3.05422
4398	3.03327
4399	3.04938
4400	3.04938
4402	3.04777
4500	3.05019
4502	3.04455
4503	3.04536
4504	3.04777
4505	3.05100
4506	3.04938
4507	3.07839
4508	3.04374
4510	3.05341
4511	3.05261
4512	3.04536
4513	3.04938
4514	3.05019
4515	3.05019
4516	3.04938
4517	3.04938
4518	3.04858
4519	3.05100
4520	3.05019
4521	3.04536
4523	3.05100
4524	3.05180
4525	3.05019
4526	3.04294
4527	3.05100
4528	3.04938
4529	3.04777
4531	3.04777
4532	3.05261
4533	3.05100
4534	3.05100
4535	3.05100
4536	3.05100
4538	3.05502
4539	3.04938
4540	3.05422
4541	3.04616
4542	3.05100
4543	3.04536
4545	3.06469
4546	3.05019
4547	3.04455
4548	3.04536
4549	3.03247
4550	3.04858
4552	3.05261
4553	3.04938
4554	3.04938
4555	3.04938
4556	3.05422
4558	3.07436
4559	3.04938
4560	3.03972
4561	3.04938
4563	3.04777
4564	3.05100
4565	3.05100
4566	3.05180
4568	3.05019
4569	3.04777
4570	3.05019
4571	3.05100
4572	3.04938
4573	3.05261
4575	3.03166
4576	3.05100
4577	3.04938
4579	3.05261
4580	3.04938
4581	3.04938
4582	3.05019
4584	3.05019
4585	3.04777
4586	3.04616
4587	3.05583
4588	3.05100
4590	3.04697
4591	3.04938
4592	3.04616
4594	3.03085
4595	3.04294
4596	3.04777
4597	3.04938
4599	3.04938
4600	3.05019
4601	3.04858
4602	3.04858
4604	3.05180
4605	3.04938
4606	3.04938
4608	3.04616
4609	3.04938
4610	3.03730
4612	3.04938
4613	3.04938
4614	3.05019
4616	3.04938
4617	3.05019
4618	3.04938
4619	3.05261
4759	3.04294
4761	3.05100
4762	3.04616
4763	3.04536
4764	3.05180
4765	3.05100
4766	3.05100
4767	3.05100
4769	3.05100
4770	3.04938
4771	3.05261
4772	3.04938
4773	3.04777
4774	3.05261
4775	3.04616
4776	3.03005
4777	3.04938
4779	3.05019
4780	3.04777
4781	3.05744
4782	3.05019
4783	3.05019
4784	3.04777
4785	3.05180
4786	3.05180
4787	3.05744
4788	3.05019
4789	3.05180
4791	3.04455
4792	3.05180
4793	3.05261
4794	3.03891
4795	3.04536
4796	3.04697
4798	3.05019
4799	3.04697
4800	3.05341
4801	3.04616
4802	3.04777
4803	3.04536
4805	3.04455
4806	3.05019
4807	3.05100
4808	3.05341
4809	3.05180
4810	3.05100
4812	3.04938
4813	3.04697
4814	3.04133
4815	3.04374
4816	3.04697
4818	3.04777
4819	3.05019
4820	3.05100
4821	3.05664
4822	3.05100
4824	3.05100
4825	3.05341
4826	3.04938
4827	3.05100
4829	3.05019
4830	3.04616
4831	3.05180
4832	3.05019
4833	3.04938
4835	3.05261
4836	3.05180
4837	3.05261
4838	3.05664
4840	3.05422
4846	3.04616
4847	3.04133
4848	3.05180
4850	3.04938
4851	3.05019
4852	3.05019
4853	3.05100
4855	3.05341
4856	3.05341
4857	3.04616
4859	3.04938
4860	3.05100
4861	3.05180
4863	3.04697
4864	3.04938
4865	3.05019
4867	3.05180
4868	3.04536
4869	3.05019
4871	3.04777
4872	3.04697
4873	3.05100
4875	3.05019
4876	3.04938
4877	3.04777
4879	3.05744
4880	3.04294
4882	3.05341
4883	3.05100
4885	3.05180
4937	3.04938
4938	3.04777
4940	3.05905
4941	3.05341
4942	3.05261
4943	3.05261
4944	3.05019
4945	3.05019
4946	3.05100
4947	3.05180
4948	3.05019
4949	3.04938
4950	3.05261
4951	3.04777
4953	3.05019
4954	3.05019
4955	3.04616
4956	3.04455
4957	3.04777
4958	3.05019
4959	3.05422
4960	3.04697
4961	3.04938
4962	3.04616
4963	3.04938
4965	3.05019
4966	3.04777
4967	3.05019
4968	3.05341
4969	3.04777
4970	3.05019
4971	3.05905
4972	3.06389
4973	3.04697
4975	3.04938
4976	3.05261
4977	3.05100
4978	3.05261
4979	3.04938
4981	3.04858
4982	3.04777
4983	3.04777
4984	3.05019
4985	3.05100
4986	3.04536
4988	3.04777
4989	3.05100
4990	3.05019
4991	3.04697
4992	2.99299
4994	3.05100
4995	3.05261
4996	3.04616
4997	3.05180
4998	3.05583
5000	3.05019
5001	3.05341
5002	3.05019
5003	3.04697
5004	3.05100
5006	3.04938
5007	3.04052
5008	3.05422
5009	3.05100
5010	3.04697
5012	3.05180
5013	3.05100
5014	3.04938
5015	3.05422
5017	3.05341
5018	3.04777
5019	3.05019
5020	3.05422
5022	3.04938
5023	3.04536
5024	3.00104
5026	3.05019
5027	3.04938
5028	3.05019
5029	3.04938
5030	3.05261
5032	3.04213
5033	3.05986
5034	3.05019
5035	3.03972
5037	3.04938
5038	3.05019
5039	3.04777
5041	3.05019
5042	3.05180
5043	3.05019
5044	3.04938
5046	3.04777
5047	3.05261
5048	3.04858
5049	3.04697
5051	3.05180
5052	3.04616
5053	3.05100
5055	3.05100
5152	3.04938
5154	3.05100
5155	3.04052
5156	3.04858
5157	3.05180
5158	3.04938
5159	3.05100
5160	3.05180
5162	3.04938
5163	3.04616
5164	3.04777
5165	3.04938
5166	3.04938
5167	3.05100
5168	3.04616
5169	3.05019
5170	3.04697
5172	3.05100
5173	3.04938
5174	3.04777
5175	3.04536
5176	3.05664
5177	3.04777
5178	3.04697
5180	3.04777
5181	3.05261
5182	3.06308
5183	3.05341
5184	3.05019
5185	3.05261
5186	3.04777
5187	3.05180
5189	3.04697
5190	3.06389
5191	3.02683
5192	3.04697
5193	3.04777
5195	3.05019
5196	3.05180
5197	3.05019
5198	3.05341
5199	3.05583
5200	3.04777
5201	3.05341
5203	3.04938
5204	3.04777
5205	3.05261
5206	3.05100
5207	3.05261
5209	3.04938
5210	3.05664
5211	3.04858
5212	3.04938
5213	3.04777
5215	3.04374
5216	3.05261
5217	3.04777
5218	3.05180
5220	3.05180
5221	3.04777
5222	3.05100
5223	3.04616
5225	3.04938
5226	3.05019
5227	3.05341
5228	3.05100
5229	3.04938
5231	3.04938
5232	3.05100
5233	3.05986
5234	3.05019
5236	3.05180
5237	3.05019
5238	3.05100
5239	3.05502
5241	3.05341
5242	3.06228
5243	3.05019
5244	3.05019
5245	3.04938
5247	3.05664
5248	3.04938
5249	3.05019
5250	3.05261
5257	3.06066
5258	3.04777
5259	3.04374
5261	3.05019
5262	3.04697
5263	3.05100
5265	3.01071
5266	3.04697
5267	3.04616
5269	3.04536
5270	3.04777
5272	3.05019
5273	3.05019
5274	3.05019
5275	3.04536
5277	3.05019
5321	3.04133
5323	3.05019
5324	3.05261
5325	3.04616
5326	3.05664
5327	3.04938
5329	3.05261
5330	3.05019
5331	3.05100
5332	3.05180
5333	3.04616
5334	3.05261
5335	3.04938
5336	3.05180
5337	3.05019
5338	3.04777
5340	3.05019
5341	3.04374
5342	3.04938
5343	3.05019
5344	3.04697
5345	3.05180
5346	3.05341
5347	3.04938
5348	3.04455
5350	3.05019
5351	3.05100
5352	3.04374
5353	3.05261
5354	3.06872
5355	3.04777
5356	3.04938
5358	3.05100
5359	3.04777
5360	3.04777
5361	3.05180
5362	3.05019
5363	3.04938
5365	3.04616
5366	3.04455
5367	3.04777
5368	3.04938
5369	3.05180
5370	3.04858
5372	3.04777
5373	3.05341
5374	3.05100
5375	3.05019
5376	3.04374
5378	3.04858
5379	3.04777
5380	3.04938
5381	3.05100
5382	3.05019
5384	3.04777
5385	3.04697
5386	3.04697
5387	3.04858
5388	3.05261
5390	3.05261
5391	3.04052
5392	3.05180
5393	3.05019
5394	3.05019
5396	3.05100
5397	3.04536
5398	3.05261
5399	3.05341
5401	3.06469
5402	3.04938
5403	3.04938
5404	3.04536
5406	3.04777
5407	3.01071
5408	3.05180
5410	3.05019
5411	3.04697
5412	3.04777
5413	3.04455
5415	3.06066
5416	3.10986
5417	3.04616
5418	3.04616
5420	3.05100
5421	3.05100
5422	3.04938
5424	3.04777
5425	3.04052
5426	3.05100
5428	3.03972
5429	3.05019
5430	3.05261
5431	3.04697
5433	3.04616
5434	3.04938
5435	3.05019
5437	3.05019
5438	3.04777
5439	3.04294
5440	3.05019
5491	3.05100
5493	3.04938
5494	3.04374
5495	3.04938
5496	3.04938
5497	3.04697
5498	3.05825
5500	3.04938
5501	3.04858
5502	3.05019
5503	3.04697
5504	3.04133
5505	3.04697
5506	3.05019
5507	3.05100
5508	3.04938
5509	3.05341
5510	3.05261
5512	3.04697
5513	3.04455
5514	3.04777
5515	3.04938
5516	3.04858
5517	3.05100
5518	3.05100
5520	3.05100
5521	3.04938
5522	3.05180
5523	3.05422
5524	3.05341
5525	3.05502
5527	3.05100
5528	3.05019
5529	3.03891
5530	3.04938
5531	3.05019
5532	3.05180
5533	3.05019
5534	3.04938
5536	3.05100
5537	3.04938
5538	3.05100
5539	3.05583
5540	3.06630
5542	3.05019
5543	3.05180
5544	3.04697
5545	3.04777
5546	3.05019
5547	3.04616
5548	3.05180
5550	3.05180
5551	3.04938
5552	3.05100
5553	3.04616
5555	3.05261
5556	3.05180
5557	3.04777
5558	3.05100
5559	3.05100
5561	3.05019
5562	3.05341
5563	3.05261
5564	3.05341
5566	3.05019
5567	3.05100
5568	3.04777
5569	3.05180
5570	3.05100
5572	3.04374
5573	3.05019
5574	3.04697
5575	3.04777
5577	3.04697
5578	3.05019
5579	3.05100
5580	3.04455
5582	3.05100
5583	3.06953
5584	3.04616
5585	3.04858
5587	3.05019
5588	3.04294
5589	3.05664
5591	3.04697
5592	3.05261
5593	3.05180
5594	3.04455
5596	3.04938
5597	3.04777
5598	3.05422
5600	3.05100
5601	3.04616
5602	3.04938
5604	3.04616
5605	3.05180
5611	3.04938
5613	3.04374
5614	3.05261
5615	3.04938
5711	3.05019
5712	3.05019
5714	3.04536
5715	3.05664
5716	3.05180
5717	3.04697
5718	3.05261
5719	3.04938
5720	3.05583
5721	3.04616
5722	3.05019
5723	3.05422
5725	3.04777
5726	3.05019
5727	3.05019
5728	3.05019
5729	3.05180
5730	3.04616
5731	3.04697
5732	3.04777
5733	3.04616
5734	3.05019
5735	3.04938
5737	3.04938
5738	3.05019
5739	3.04697
5740	3.05261
5741	3.05422
5742	3.04616
5743	3.05583
5745	3.05261
5746	3.05019
5747	3.05100
5748	3.05019
5749	3.05019
5750	3.05100
5751	3.04938
5752	3.05341
5753	3.05261
5755	3.05422
5756	3.04697
5757	3.04777
5758	3.04294
5759	3.05100
5761	3.04536
5762	3.04777
5763	3.04938
5764	3.04697
5765	3.05100
5767	3.04777
5768	3.05019
5769	3.04938
5770	3.05100
5771	3.05180
5773	3.05583
5774	3.05583
5775	3.04777
5776	3.04938
5778	3.04697
5779	3.05019
5780	3.05019
5781	3.04133
5782	3.04777
5783	3.05180
5785	3.05583
5786	3.05019
5787	3.04777
5788	3.01071
5790	3.05100
5791	3.05180
5792	3.05100
5793	3.05180
5795	3.04455
5796	3.05180
5797	3.05019
5798	3.04616
5800	3.04777
5801	3.04938
5802	3.05261
5803	3.04616
5805	3.04938
5806	3.05261
5807	3.04294
5809	3.04777
5810	3.05019
5811	3.05019
5812	3.04858
5814	3.04938
5815	3.04294
5816	3.04697
5818	3.04777
5819	3.04777
5820	3.05583
5821	3.05019
5823	3.04052
5824	3.04777
5825	3.04455
5827	3.04938
5828	3.04938
5829	3.04697
5877	3.05019
5878	3.04938
5879	3.06872
5881	3.05825
5882	3.04536
5883	3.04697
5884	3.05180
5885	3.04938
5886	3.05019
5887	3.05261
5888	3.05261
5889	3.05100
5890	3.04938
5892	3.05100
5893	3.05422
5894	3.04777
5895	3.05422
5896	3.03569
5897	3.04938
5899	3.04938
5900	3.05422
5901	3.04938
5902	3.06228
5903	3.04938
5904	3.05180
5905	3.04294
5907	3.04938
5908	3.04133
5909	3.05502
5910	3.04294
5911	3.04616
5912	3.04938
5913	3.05019
5915	3.05744
5916	3.04455
5917	3.03247
5918	3.05100
5919	3.05180
5920	3.04938
5922	3.04455
5923	3.03891
5924	3.05019
5925	3.05019
5926	3.04938
5927	3.05019
5928	3.05019
5929	3.04938
5931	3.04697
5932	3.05180
5933	3.05019
5934	3.05019
5935	3.04777
5936	3.03247
5938	3.05019
5939	3.04938
5940	3.05100
5941	3.04455
5942	3.05261
5944	3.05100
5945	3.04938
5946	3.04616
5947	3.04777
5949	3.05261
5950	3.04938
5951	3.04777
5952	3.04777
5954	3.04697
5955	3.04938
5956	3.04777
5957	3.05180
5959	3.04777
5960	3.04777
5961	3.05180
5962	3.03972
5964	3.05100
5965	3.05100
5966	3.05019
5967	3.04777
5969	3.04938
5970	3.05100
5971	3.01232
5973	3.05019
5974	3.04777
5975	3.04938
5976	3.05100
5978	3.04777
5979	3.04536
5980	3.04777
5982	3.05422
5983	3.05261
5984	3.05019
5985	3.05100
5987	3.05100
5988	3.04777
5989	3.04616
5991	3.03730
5992	3.04858
5993	3.05019
5995	3.05019
5996	3.04455
6051	3.05019
6052	3.04697
6053	3.05100
6054	3.05422
6055	3.04777
6057	3.04697
6058	3.05422
6059	3.04374
6060	3.04938
6061	3.04938
6062	3.07114
6063	3.04455
6064	3.05100
6065	3.04938
6067	3.04938
6068	3.04938
6069	3.05019
6070	3.05422
6071	3.04536
6072	3.05583
6073	3.04777
6074	3.04858
6075	3.05261
6077	3.05019
6082	3.05261
6084	3.05341
6085	3.05100
6086	3.04938
6087	3.05905
6088	3.04777
6089	3.05019
6091	3.04374
6092	3.05019
6093	3.05180
6094	3.04294
6095	3.04777
6096	3.03810
6098	3.04777
6099	3.05261
6100	3.05261
6101	3.05019
6102	3.05422
6104	3.04938
6105	3.05502
6106	3.05261
6107	3.05180
6109	3.04938
6110	3.04697
6111	3.04697
6112	3.05100
6114	3.04777
6115	3.04536
6116	3.05100
6117	3.05825
6118	3.04777
6120	3.05664
6121	3.05019
6122	3.04938
6123	3.04938
6124	3.05100
6126	3.04938
6127	3.04938
6128	3.04777
6129	3.04938
6131	3.04858
6132	3.05100
6133	3.05422
6134	3.05019
6135	3.04697
6137	3.04938
6138	3.04938
6139	3.04697
6141	3.04858
6142	3.03166
6143	3.05180
6145	3.04858
6146	3.05019
6147	3.04938
6148	3.05261
6150	3.05422
6151	3.04858
6152	3.04938
6153	3.04938
6155	3.05100
6156	3.05341
6157	3.05422
6159	3.05019
6160	3.04938
6161	3.05100
6162	3.04697
6164	3.05341
6165	3.05180
6166	3.05422
6168	3.04938
6169	3.04858
6170	3.04374
6172	3.05180
6173	3.05180
6174	3.04777
6176	3.04938
6268	3.04938
6269	3.05100
6271	3.05019
6272	3.05180
6273	3.05180
6274	3.05019
6275	3.04777
6276	3.04777
6277	3.05744
6278	3.03649
6279	3.05180
6280	3.04616
6281	3.05100
6283	3.04374
6284	3.05744
6285	3.04938
6286	3.04938
6287	3.05019
6288	3.04697
6289	3.04938
6290	3.04697
6292	3.04455
6293	3.04938
6294	3.05100
6295	3.05100
6296	3.04536
6297	3.05180
6298	3.03972
6300	3.04858
6301	3.05261
6302	3.04133
6303	3.04938
6304	3.05341
6305	3.05100
6307	3.05100
6308	3.05019
6309	3.04616
6310	3.05100
6311	3.04938
6312	3.05019
6313	3.05261
6315	3.04455
6316	3.08483
6317	3.04697
6319	3.05019
6320	3.04777
6321	3.05261
6322	3.04455
6324	3.04374
6325	3.04374
6326	3.05422
6327	3.05019
6328	3.05664
6329	3.05019
6331	3.04697
6332	3.04697
6333	3.05019
6334	3.04697
6335	3.04938
6337	3.04536
6338	3.05664
6339	3.03327
6340	3.04536
6342	3.04616
6343	3.05180
6344	3.05261
6345	3.05341
6347	3.05744
6348	3.04536
6349	3.05100
6350	3.04616
6352	3.04858
6353	3.05019
6354	3.05261
6355	3.05422
6357	3.04858
6358	3.04294
6359	3.04777
6360	3.04697
6362	3.04616
6363	3.04938
6364	3.05261
6366	3.04938
6367	3.05261
6368	3.04858
6369	3.05100
6371	3.05019
6372	3.04777
6373	3.04938
6374	3.04697
6376	3.05019
6377	3.05100
6378	3.04938
6380	3.04777
6381	3.04777
6382	3.04616
6384	3.05261
6385	3.04536
6386	3.05100
6388	3.04938
6429	3.05583
6430	3.03488
6432	3.05502
6433	3.05019
6434	3.05100
6435	3.05019
6436	3.04616
6437	3.05019
6438	3.05180
6439	3.04697
6440	3.04455
6441	3.05100
6442	3.04777
6443	3.04294
6445	3.05019
6446	3.04536
6447	3.04777
6448	3.05180
6449	3.05422
6450	3.05261
6451	3.04697
6452	3.05019
6453	3.04777
6455	3.05100
6456	3.04938
6457	3.04616
6458	3.05180
6459	3.04938
6460	3.06066
6461	3.05019
6462	3.05261
6464	3.05100
6465	3.04697
6466	3.04777
6467	3.04697
6468	3.04938
6470	3.05100
6471	3.05019
6472	3.05100
6473	3.04938
6474	3.05100
6475	3.05100
6477	3.05019
6478	3.05019
6479	3.05100
6480	3.04616
6481	3.04938
6482	3.04697
6483	3.04697
6485	3.05341
6491	3.05261
6492	3.04777
6493	3.04938
6494	3.04938
6496	3.05019
6497	3.05261
6498	3.04938
6499	3.05019
6501	3.05019
6502	3.04938
6503	3.05261
6504	3.05019
6505	3.05583
6507	3.04938
6508	3.05180
6509	3.04374
6511	3.04294
6512	3.05261
6513	3.06953
6515	3.04616
6516	3.04777
6517	3.05100
6518	3.05180
6520	3.05019
6521	3.05100
6522	3.05019
6524	3.04858
6525	3.03891
6526	3.04777
6528	3.04938
6529	3.04455
6530	3.04133
6532	3.04455
6533	3.04455
6534	3.04938
6536	3.04455
6537	3.04938
6538	3.04938
6539	3.04777
6541	3.05986
6542	3.04938
6543	3.04616
6545	3.05019
6546	3.04616
6547	3.05744
6549	3.04455
6550	3.04858
6551	3.04938
6552	3.05100
6554	3.04938
6602	3.04536
6603	3.04455
6604	3.04938
6606	3.05100
6607	3.00910
6608	3.04777
6609	3.04938
6610	3.05100
6611	3.05100
6612	3.04616
6613	3.05019
6614	3.04697
6615	3.05261
6617	3.05261
6618	3.04616
6619	3.04938
6620	3.05341
6621	3.05019
6622	3.05664
6623	3.04858
6624	3.05019
6625	3.04938
6626	3.05100
6628	3.05180
6629	3.04777
6630	3.04697
6631	3.04616
6632	3.05019
6633	3.04616
6634	3.04777
6636	3.04777
6637	3.04938
6638	3.04616
6639	3.04777
6640	3.05341
6641	3.04777
6643	3.04938
6644	3.05019
6645	3.05664
6646	3.05019
6647	3.04294
6648	3.07033
6649	3.04616
6651	3.05019
6652	3.03972
6653	3.04858
6654	3.05019
6655	3.05422
6656	3.05583
6658	3.04777
6659	3.05100
6660	3.04938
6661	3.05100
6662	3.05100
6664	3.05180
6665	3.04697
6666	3.04616
6667	3.05019
6668	3.04938
6670	3.05019
6671	3.04616
6672	3.04777
6673	3.05261
6674	3.06308
6676	3.05019
6677	3.04536
6678	3.04536
6679	3.05100
6681	3.05100
6682	3.04777
6683	3.04294
6684	3.05100
6686	3.05180
6687	3.04777
6688	3.05261
6689	3.05019
6691	3.04938
6692	3.05019
6693	3.05180
6694	3.05019
6695	3.05019
6697	3.04616
6698	3.04777
6699	3.05986
6700	3.04777
6702	3.05100
6703	3.05180
6704	3.04777
6706	3.05986
6707	3.04777
6708	3.05100
6710	3.04858
6711	3.04777
6712	3.04616
6714	3.05422
6715	3.05583
6716	3.04777
6718	3.05180
6719	3.04374
6720	3.05100
6868	3.05100
6869	3.04697
6871	3.05100
6872	3.05019
6873	3.05180
6874	3.05664
6875	3.04616
6876	3.05100
6877	3.05019
6878	3.04938
6879	3.05019
6880	3.03810
6881	3.05180
6882	3.04697
6883	3.04052
6885	3.04938
