Tiempo_ms	Voltaje_V
3480	1.38768
3481	1.38768
3482	1.38929
3484	1.38365
3485	1.38768
3486	1.38526
3487	1.38687
3488	1.39090
3489	1.38768
3490	1.39090
3491	1.38445
3492	1.38768
3494	1.39251
3495	1.38445
3496	1.38929
3497	1.38526
3498	1.38768
3499	1.38687
3500	1.38284
3501	1.38768
3503	1.38687
3504	1.38687
3505	1.39009
3506	1.38687
3507	1.38848
3508	1.38204
3509	1.38607
3511	1.39090
3512	1.38848
3513	1.39009
3514	1.38687
3515	1.38929
3516	1.42635
3518	1.38687
3519	1.38607
3520	1.38607
3521	1.38607
3522	1.38687
3523	1.38687
3525	1.38607
3526	1.38607
3527	1.38848
3528	1.39332
3529	1.38768
3531	1.38687
3532	1.38768
3533	1.38043
3534	1.38687
3535	1.36673
3537	1.39171
3538	1.38687
3539	1.38768
3540	1.38768
3542	1.38445
3543	1.38848
3544	1.38768
3545	1.39332
3547	1.38687
3548	1.38365
3549	1.38768
3550	1.38848
3551	1.38607
3553	1.38445
3554	1.38526
3555	1.38848
3556	1.38204
3558	1.38687
3559	1.38768
3560	1.38687
3561	1.38768
3563	1.39090
3564	1.38848
3565	1.37720
3567	1.38848
3568	1.37881
3569	1.38687
3570	1.38768
3572	1.38687
3573	1.38607
3574	1.38043
3575	1.38365
3577	1.38123
3578	1.39009
3579	1.38768
3581	1.38607
3582	1.38768
3583	1.39412
3585	1.38768
3586	1.38929
3587	1.38848
3588	1.38848
3590	1.39090
3591	1.39251
3645	1.39009
3646	1.39412
3647	1.38929
3648	1.38848
3649	1.39009
3651	1.38848
3652	1.38607
3653	1.38687
3654	1.39009
3655	1.38365
3656	1.38526
3657	1.38607
3658	1.38204
3659	1.38848
3660	1.38123
3661	1.38445
3663	1.39412
3664	1.38526
3665	1.38687
3666	1.38445
3667	1.40782
3668	1.38929
3669	1.38768
3670	1.38607
3672	1.39090
3673	1.39734
3674	1.38607
3675	1.38526
3676	1.38768
3677	1.38607
3678	1.38848
3680	1.38768
3681	1.38768
3682	1.38365
3683	1.38607
3684	1.39412
3685	1.38848
3687	1.38445
3688	1.38768
3689	1.38607
3690	1.39332
3691	1.38687
3692	1.38768
3694	1.38687
3695	1.39090
3696	1.38607
3697	1.38607
3698	1.38284
3699	1.38768
3701	1.39009
3702	1.38848
3703	1.39009
3704	1.38687
3705	1.39009
3707	1.38607
3708	1.39251
3709	1.38687
3710	1.38445
3711	1.38687
3713	1.38848
3714	1.38365
3715	1.39009
3716	1.38687
3718	1.38687
3719	1.38848
3720	1.40379
3721	1.39090
3723	1.38848
3724	1.38768
3725	1.38687
3726	1.38768
3728	1.39090
3729	1.37962
3730	1.38768
3731	1.38607
3732	1.38929
3734	1.38768
3735	1.39090
3736	1.38929
3737	1.38123
3739	1.38607
3740	1.38687
3741	1.39171
3742	1.38929
3744	1.38687
3745	1.38768
3746	1.38526
3748	1.38929
3749	1.39412
3750	1.39009
3751	1.38848
3753	1.38768
3754	1.38365
3755	1.38929
3757	1.38768
3758	1.38687
3759	1.38768
3761	1.39412
3762	1.35384
3764	1.38607
3858	1.38365
3860	1.38768
3862	1.38204
3863	1.38445
3864	1.38848
3865	1.39090
3866	1.38768
3867	1.39009
3868	1.38848
3869	1.38768
3871	1.38607
3872	1.38687
3873	1.38848
3874	1.38445
3875	1.38929
3876	1.38929
3877	1.38607
3878	1.38687
3879	1.38687
3881	1.38284
3882	1.38123
3883	1.38687
3884	1.39009
3885	1.38204
3886	1.38929
3887	1.38607
3888	1.38929
3890	1.39654
3891	1.38687
3892	1.38445
3893	1.38365
3894	1.38848
3900	1.38768
3901	1.39251
3903	1.39009
3904	1.38929
3905	1.39171
3906	1.38929
3907	1.39090
3909	1.39251
3910	1.38365
3911	1.38607
3912	1.38768
3913	1.39009
3915	1.38848
3916	1.38848
3917	1.38607
3918	1.37640
3919	1.38687
3921	1.38929
3922	1.39251
3923	1.38687
3924	1.38445
3926	1.38687
3927	1.39090
3928	1.39090
3929	1.38848
3930	1.38607
3932	1.39009
3933	1.38445
3934	1.38768
3935	1.41829
3937	1.38445
3938	1.38607
3939	1.38365
3940	1.38607
3941	1.38768
3943	1.39251
3944	1.38607
3945	1.38687
3946	1.38687
3948	1.38445
3949	1.38848
3950	1.38768
3951	1.39493
3953	1.38929
3954	1.38607
3955	1.38768
3956	1.38848
3958	1.39009
3959	1.38687
3960	1.39654
3962	1.38365
3963	1.38445
3964	1.38929
3965	1.38687
3967	1.38848
3968	1.33611
3969	1.38365
3971	1.38848
3972	1.38848
3973	1.39009
3974	1.38607
3976	1.38687
3977	1.38687
3978	1.38365
3980	1.38687
3981	1.38607
3982	1.39009
3984	1.38687
4028	1.38607
4030	1.38768
4031	1.38607
4032	1.38445
4033	1.38687
4035	1.40057
4036	1.38687
4037	1.38768
4038	1.38284
4039	1.38929
4040	1.38526
4041	1.37881
4042	1.38607
4043	1.38445
4044	1.39090
4046	1.38929
4047	1.38607
4048	1.39090
4049	1.38768
4050	1.38123
4051	1.38929
4052	1.38687
4053	1.38768
4055	1.38445
4056	1.38929
4057	1.38687
4058	1.39009
4059	1.38768
4060	1.38284
4061	1.38607
4062	1.39332
4064	1.38768
4065	1.38607
4066	1.38687
4067	1.38687
4068	1.39171
4069	1.38768
4071	1.38687
4072	1.38848
4073	1.38848
4074	1.38848
4075	1.38204
4076	1.38768
4078	1.38929
4079	1.38929
4080	1.39090
4081	1.38526
4082	1.39009
4083	1.38768
4085	1.38607
4086	1.38607
4087	1.37640
4088	1.38687
4089	1.39009
4091	1.39251
4092	1.38526
4093	1.38123
4094	1.38204
4095	1.38848
4097	1.38768
4098	1.37801
4099	1.38043
4100	1.39171
4102	1.38929
4103	1.38445
4104	1.38687
4105	1.38768
4106	1.38768
4108	1.38445
4109	1.38445
4110	1.38445
4111	1.38687
4113	1.38687
4114	1.38929
4115	1.38929
4116	1.38848
4118	1.38768
4119	1.38687
4120	1.38848
4121	1.39412
4123	1.39412
4124	1.38929
4125	1.38929
4127	1.38123
4128	1.38768
4129	1.39090
4130	1.38848
4132	1.38607
4133	1.38768
4134	1.38848
4136	1.39009
4137	1.39009
4138	1.38848
4139	1.39090
4141	1.38929
4142	1.39251
4143	1.38687
4145	1.38848
4146	1.38445
4147	1.38445
4203	1.38204
4205	1.39976
4206	1.39090
4207	1.38768
4208	1.39332
4209	1.38768
4211	1.39009
4212	1.39009
4213	1.38607
4214	1.38365
4215	1.37801
4216	1.39493
4217	1.39412
4218	1.39009
4219	1.38445
4220	1.38365
4221	1.38848
4223	1.38768
4224	1.38607
4225	1.38607
4226	1.38768
4227	1.39251
4228	1.38365
4229	1.38848
4230	1.38768
4232	1.38929
4233	1.39090
4234	1.38768
4235	1.38365
4236	1.38848
4237	1.38445
4238	1.38768
4240	1.38204
4241	1.38768
4242	1.38768
4243	1.38365
4244	1.39090
4245	1.38929
4246	1.38929
4248	1.38607
4249	1.38768
4250	1.38043
4251	1.38687
4252	1.38848
4253	1.38284
4255	1.38607
4256	1.38607
4257	1.38687
4258	1.38365
4259	1.38445
4261	1.38687
4262	1.39009
4263	1.38768
4264	1.38768
4265	1.38929
4271	1.39009
4273	1.38365
4274	1.38687
4275	1.39090
4277	1.37801
4278	1.39009
4279	1.38687
4280	1.37720
4282	1.38607
4283	1.38848
4284	1.38768
4285	1.38687
4287	1.38848
4288	1.38929
4289	1.39412
4291	1.38687
4292	1.39332
4293	1.39009
4295	1.38365
4296	1.38607
4297	1.38768
4298	1.38365
4300	1.38687
4301	1.38768
4302	1.38607
4304	1.39654
4305	1.38043
4307	1.38848
4308	1.38687
4309	1.38687
4311	1.38365
4312	1.39332
4313	1.38687
4314	1.38607
4316	1.38768
4317	1.38607
4318	1.38687
4320	1.38768
4321	1.33128
4322	1.39332
4324	1.41668
4325	1.38607
4326	1.39090
4328	1.38687
4329	1.38848
4426	1.38687
4427	1.38284
4428	1.38607
4430	1.38445
4431	1.38848
4432	1.38687
4433	1.38848
4434	1.38929
4435	1.39009
4436	1.39090
4437	1.38687
4438	1.38768
4439	1.38848
4440	1.39493
4442	1.39493
4443	1.38687
4444	1.39332
4445	1.37398
4446	1.38768
4447	1.38607
4448	1.38687
4449	1.38607
4450	1.38687
4452	1.38607
4453	1.38365
4454	1.38607
4455	1.38687
4456	1.38607
4457	1.38687
4458	1.39493
4460	1.43843
4461	1.38848
4462	1.38365
4463	1.38768
4464	1.38445
4465	1.38768
4466	1.38043
4468	1.38607
4469	1.38607
4470	1.38445
4471	1.38687
4472	1.38607
4473	1.38768
4475	1.38607
4476	1.39009
4477	1.38929
4478	1.38768
4479	1.38687
4481	1.38284
4482	1.38768
4483	1.39009
4484	1.39090
4485	1.39090
4486	1.38768
4488	1.38848
4489	1.38687
4490	1.38687
4491	1.38445
4493	1.38929
4494	1.38687
4495	1.38284
4496	1.38607
4497	1.38607
4499	1.38687
4500	1.38365
4501	1.38607
4502	1.39493
4504	1.38768
4505	1.38687
4506	1.38768
4507	1.38848
4509	1.38687
4510	1.39090
4511	1.38607
4512	1.38848
4514	1.39009
4515	1.38848
4516	1.38284
4517	1.38607
4519	1.38607
4520	1.38445
4521	1.38687
4522	1.38687
4524	1.38848
4525	1.39171
4526	1.38204
4527	1.38768
4529	1.38768
4530	1.38768
4531	1.38848
4533	1.39090
4534	1.38768
4535	1.38687
4537	1.38768
4538	1.40057
4539	1.38929
4540	1.38929
4542	1.38687
4543	1.38929
4544	1.38687
4589	1.38768
4590	1.38848
4592	1.38768
4593	1.38445
4594	1.38445
4595	1.39009
4596	1.38768
4597	1.38607
4598	1.38365
4599	1.38687
4600	1.38929
4601	1.39412
4603	1.38526
4604	1.38607
4605	1.38687
4606	1.38123
4607	1.39171
4608	1.38365
4609	1.38365
4610	1.38607
4611	1.38607
4613	1.38848
4614	1.38768
4615	1.38848
4616	1.39896
4617	1.38687
4618	1.38445
4619	1.39251
4620	1.38687
4622	1.38768
4623	1.38445
4624	1.38607
4625	1.38848
4626	1.38445
4627	1.38929
4628	1.38848
4630	1.38526
4631	1.39493
4632	1.38607
4633	1.38929
4634	1.38687
4635	1.39009
4637	1.38687
4638	1.38607
4639	1.38607
4640	1.38123
4641	1.39332
4643	1.38768
4644	1.39090
4645	1.39009
4646	1.39734
4647	1.38365
4649	1.38365
4650	1.38687
4651	1.38365
4652	1.38768
4653	1.39251
4655	1.38848
4656	1.38768
4657	1.38365
4658	1.38768
4659	1.38445
4661	1.39251
4662	1.39493
4663	1.38848
4664	1.38607
4666	1.38687
4667	1.38848
4668	1.38848
4669	1.38768
4671	1.38687
4672	1.38929
4678	1.38043
4679	1.38445
4681	1.38848
4682	1.38607
4683	1.38848
4684	1.38365
4686	1.38768
4687	1.38445
4688	1.38929
4690	1.38204
4691	1.38848
4692	1.38768
4694	1.38607
4695	1.38768
4696	1.38929
4698	1.38607
4699	1.38687
4700	1.38607
4702	1.38123
4703	1.38929
4704	1.38929
4706	1.39009
4707	1.37962
4709	1.38445
4710	1.38929
4711	1.38365
4713	1.38687
4714	1.38607
4839	1.38768
4840	1.40218
4842	1.38768
4843	1.38687
4844	1.38607
4845	1.38284
4846	1.38687
4847	1.38687
4848	1.38687
4849	1.39009
4850	1.38365
4851	1.38687
4852	1.38607
4854	1.38607
4855	1.38607
4856	1.38768
4857	1.38607
4858	1.38848
4859	1.38687
4860	1.39412
4861	1.39573
4862	1.38607
4864	1.38607
4865	1.38687
4866	1.38687
4867	1.38687
4868	1.38123
4869	1.37801
4870	1.37962
4871	1.39009
4872	1.38848
4874	1.38768
4875	1.38768
4876	1.38687
4877	1.38768
4878	1.39009
4879	1.39009
4880	1.38687
4882	1.39090
4883	1.38768
4884	1.38768
4885	1.38768
4886	1.39412
4887	1.37640
4889	1.38768
4890	1.38043
4891	1.38607
4892	1.38768
4893	1.39090
4895	1.38687
4896	1.38848
4897	1.38607
4898	1.38848
4899	1.39251
4901	1.38284
4902	1.38929
4903	1.38365
4904	1.38607
4905	1.38929
4907	1.38768
4908	1.39090
4909	1.38607
4910	1.38607
4911	1.38607
4913	1.38526
4914	1.38687
4915	1.38848
4916	1.38929
4918	1.39332
4919	1.38929
4920	1.37398
4921	1.38768
4923	1.38768
4924	1.38848
4925	1.38607
4926	1.38687
4928	1.36834
4929	1.38284
4930	1.38607
4932	1.39090
4933	1.38687
4934	1.38365
4935	1.38848
4937	1.39090
4938	1.39090
4939	1.33128
4940	1.38768
4942	1.38687
4943	1.39090
4944	1.38687
4946	1.38768
4947	1.38607
4948	1.38607
4949	1.38284
4951	1.38687
4952	1.38607
4953	1.38445
4955	1.38848
4956	1.37559
4957	1.38284
5053	1.38445
5054	1.38768
5055	1.38929
5057	1.33209
5058	1.38687
5059	1.38768
5060	1.38445
5061	1.38768
5062	1.38445
5063	1.38607
5064	1.38284
5065	1.38848
5067	1.38768
5068	1.38768
5069	1.38848
5070	1.38768
5071	1.38607
5072	1.38687
5073	1.39332
5074	1.39251
5075	1.38204
5077	1.38284
5078	1.38929
5079	1.38687
5080	1.39251
5081	1.38687
5082	1.39009
5083	1.38607
5084	1.38768
5086	1.38768
5087	1.39009
5088	1.38607
5089	1.38929
5090	1.38687
5091	1.38768
5093	1.38848
5094	1.38445
5095	1.38445
5096	1.39412
5097	1.38687
5098	1.38687
5100	1.38445
5101	1.38687
5102	1.38768
5103	1.38607
5104	1.38848
5105	1.38768
5107	1.38768
5108	1.39009
5109	1.39251
5110	1.38768
5111	1.39009
5113	1.38284
5114	1.38687
5115	1.38848
5116	1.39009
5117	1.38123
5119	1.39332
5120	1.38768
5121	1.38768
5122	1.38768
5123	1.38768
5125	1.38445
5126	1.38848
5127	1.39090
5128	1.38848
5130	1.38607
5131	1.38929
5132	1.38768
5133	1.38607
5135	1.38607
5136	1.38848
5137	1.38284
5138	1.38687
5140	1.39412
5141	1.38687
5142	1.39009
5143	1.38445
5145	1.38929
5146	1.38768
5147	1.38848
5148	1.38687
5150	1.38929
5151	1.39573
5152	1.38687
5158	1.38445
5160	1.39251
5161	1.38607
5162	1.38848
5164	1.40057
5165	1.38687
5166	1.38848
5168	1.38204
5169	1.38929
5170	1.38848
5172	1.38768
5173	1.39251
5175	1.38848
5176	1.41749
5177	1.39251
5225	1.38365
5227	1.38445
5228	1.38929
5229	1.37962
5230	1.38768
5231	1.38445
5232	1.38687
5233	1.38848
5234	1.38687
5236	1.41507
5237	1.38607
5238	1.38768
5239	1.39251
5240	1.39896
5241	1.38284
5242	1.38768
5243	1.38365
5244	1.37720
5246	1.38607
5247	1.33128
5248	1.38768
5249	1.38687
5250	1.38284
5251	1.38768
5252	1.38687
5253	1.37479
5255	1.38848
5256	1.38687
5257	1.39009
5258	1.38687
5259	1.38445
5260	1.38607
5261	1.38768
5262	1.39090
5264	1.38848
5265	1.38768
5266	1.38607
5267	1.38768
5268	1.38284
5269	1.38848
5271	1.38848
5272	1.38204
5273	1.38607
5274	1.38929
5275	1.38607
5276	1.38848
5278	1.38445
5279	1.37962
5280	1.39332
5281	1.38848
5282	1.39412
5283	1.39251
5285	1.39090
5286	1.38365
5287	1.38687
5288	1.38929
5289	1.38848
5291	1.38365
5292	1.39009
5293	1.38687
5294	1.38848
5296	1.38687
5297	1.38768
5298	1.40137
5299	1.38445
5300	1.39251
5302	1.38607
5303	1.38607
5304	1.38445
5305	1.39573
5307	1.38848
5308	1.38687
5309	1.36592
5310	1.38607
5312	1.39412
5313	1.38768
5314	1.38123
5315	1.38445
5317	1.39090
5318	1.39493
5319	1.38768
5320	1.38204
5322	1.38848
5323	1.38687
5324	1.38848
5325	1.38848
5327	1.37801
5328	1.39654
5329	1.38929
5331	1.38687
5332	1.37962
5333	1.38445
5334	1.38607
5336	1.40540
5337	1.38123
5338	1.38768
5340	1.38687
5341	1.38365
5342	1.39332
5344	1.39412
5397	1.39090
5398	1.38929
5399	1.38929
5401	1.38365
5402	1.38445
5403	1.39009
5404	1.38445
5405	1.39009
5406	1.38848
5407	1.38687
5408	1.38687
5409	1.38929
5410	1.38687
5412	1.38365
5413	1.39009
5414	1.36915
5415	1.37720
5416	1.38687
5417	1.38607
5418	1.38687
5419	1.38607
5421	1.38607
5422	1.39654
5423	1.38445
5424	1.38526
5425	1.38848
5426	1.38445
5427	1.38365
5428	1.38929
5430	1.38607
5431	1.38768
5432	1.38768
5433	1.38204
5434	1.38123
5435	1.38848
5436	1.39009
5438	1.38687
5439	1.38607
5440	1.39009
5441	1.38526
5442	1.38768
5443	1.38365
5445	1.38607
5446	1.38929
5447	1.38687
5448	1.38768
5449	1.38768
5451	1.38365
5452	1.38848
5453	1.38607
5454	1.38687
5455	1.39090
5456	1.39493
5458	1.38445
5459	1.39251
5460	1.38848
5461	1.38607
5463	1.39090
5464	1.38687
5465	1.38768
5466	1.38768
5467	1.38365
5469	1.38768
5470	1.37801
5471	1.38607
5472	1.38123
5474	1.39573
5475	1.38687
5476	1.39009
5477	1.39251
5478	1.38607
5480	1.38445
5481	1.38607
5482	1.38768
5483	1.39090
5485	1.38687
5486	1.38445
5487	1.38768
5489	1.38687
5490	1.38607
5491	1.38607
5492	1.38848
5494	1.38687
5495	1.38687
5496	1.38607
5497	1.38768
5499	1.38445
5500	1.38607
5501	1.38768
5503	1.37801
5504	1.39009
5505	1.38768
5507	1.38687
5508	1.39251
5509	1.38607
5510	1.38365
5512	1.38848
5518	1.38445
5519	1.40218
5521	1.38607
5612	1.37237
5613	1.38526
5614	1.38768
5615	1.38607
5616	1.39090
5618	1.38848
5619	1.38284
5620	1.38284
5621	1.38848
5622	1.39090
5623	1.38607
5624	1.38768
5625	1.38848
5626	1.38687
5627	1.38687
5629	1.38848
5630	1.39332
5631	1.38929
5632	1.38768
5633	1.38848
5634	1.38687
5635	1.38607
5636	1.39009
5638	1.38526
5639	1.38768
5640	1.38365
5641	1.37962
5642	1.38768
5643	1.38445
5644	1.37479
5645	1.38607
5646	1.38607
5648	1.38445
5649	1.38687
5650	1.38929
5651	1.38204
5652	1.39009
5653	1.38687
5655	1.39009
5656	1.38607
5657	1.38768
5658	1.39009
5659	1.39009
5660	1.38848
5662	1.38284
5663	1.38768
5664	1.38607
5665	1.38848
5666	1.38768
5667	1.38768
5669	1.38929
5670	1.39251
5671	1.38607
5672	1.38607
5673	1.38365
5675	1.38768
5676	1.39009
5677	1.38607
5678	1.38929
5679	1.38687
5681	1.38365
5682	1.38848
5683	1.38687
5684	1.38768
5686	1.38445
5687	1.38284
5688	1.39009
5689	1.39009
5691	1.38848
5692	1.38607
5693	1.38848
5694	1.38607
5696	1.38768
5697	1.38365
5698	1.39090
5699	1.39090
5701	1.38768
5702	1.39251
5703	1.38687
5704	1.42232
5706	1.38607
5707	1.38687
5708	1.37801
5709	1.38607
5711	1.38768
5712	1.38123
5713	1.38768
5715	1.38768
5716	1.38687
5717	1.38929
5718	1.38365
5720	1.38123
5721	1.38284
5722	1.39009
5724	1.39009
5725	1.38848
5726	1.39654
5728	1.39251
5729	1.38768
5730	1.38848
5777	1.38848
5778	1.39976
5779	1.38607
5780	1.38607
5782	1.38607
5783	1.38848
5784	1.38043
5785	1.38687
5786	1.38445
5787	1.38607
5788	1.38204
5789	1.38445
5790	1.38607
5791	1.38848
5793	1.38848
5794	1.38123
5795	1.38365
5796	1.38929
5797	1.38768
5798	1.38687
5799	1.38768
5800	1.39493
5801	1.38768
5803	1.38687
5804	1.38848
5805	1.39493
5806	1.38848
5807	1.38445
5808	1.38768
5809	1.38043
5810	1.38687
5812	1.38284
5813	1.38929
5814	1.38929
5815	1.38929
5816	1.39009
5817	1.38445
5819	1.39009
5820	1.38768
5821	1.38848
5822	1.38607
5823	1.41990
5824	1.39090
5826	1.38848
5827	1.38607
5828	1.38687
5829	1.38768
5830	1.38043
5831	1.38284
5833	1.38687
5834	1.38284
5835	1.38687
5836	1.38848
5837	1.38768
5839	1.38365
5840	1.38687
5841	1.38607
5842	1.38607
5843	1.38768
5845	1.38768
5846	1.38687
5847	1.39251
5848	1.38929
5850	1.38848
5851	1.38687
5852	1.39009
5853	1.39332
5854	1.38687
5856	1.38445
5857	1.38687
5858	1.38768
5859	1.38768
5861	1.38687
5862	1.39251
5863	1.38929
5864	1.38848
5866	1.40137
5867	1.38929
5868	1.39009
5869	1.39090
5871	1.38929
5872	1.38687
5873	1.38687
5874	1.38848
5876	1.38929
5877	1.38687
5878	1.38204
5880	1.38445
5881	1.38687
5882	1.38848
5883	1.38687
5885	1.38687
5886	1.38284
5887	1.36351
5889	1.38768
5890	1.38607
5891	1.38687
5893	1.38607
5894	1.38043
5895	1.38768
5947	1.38365
5949	1.38365
5950	1.38768
5951	1.38365
5952	1.39009
5953	1.37479
5955	1.38607
5956	1.38687
5957	1.38848
5958	1.38607
5959	1.38848
5960	1.39573
5961	1.38848
5962	1.38929
5963	1.39090
5964	1.38607
5965	1.38204
5967	1.38687
5968	1.38445
5969	1.38123
5970	1.39009
5971	1.39251
5972	1.38848
5973	1.38204
5974	1.38687
5976	1.38365
5977	1.38929
5983	1.38687
5984	1.38929
5985	1.43602
5986	1.38607
5987	1.38445
5989	1.38445
5990	1.36753
5991	1.38607
5992	1.39251
5993	1.38284
5995	1.39009
5996	1.38929
5997	1.39009
5998	1.38687
5999	1.38607
6001	1.38445
6002	1.37962
6003	1.38365
6004	1.38687
6005	1.38687
6007	1.38607
6008	1.38768
6009	1.38929
6010	1.38768
6011	1.38687
6013	1.38768
6014	1.38365
6015	1.38687
6016	1.39734
6018	1.38768
6019	1.38687
6020	1.39090
6021	1.39009
6022	1.38607
6024	1.38768
6025	1.36995
6026	1.38365
6027	1.38607
6028	1.38768
6030	1.39009
6031	1.38848
6032	1.39009
6033	1.38687
6035	1.38284
6036	1.38687
6037	1.38848
6038	1.39009
6040	1.38768
6041	1.39412
6042	1.38929
6043	1.39009
6045	1.39090
6046	1.38365
6047	1.38687
6048	1.38768
6050	1.33209
6051	1.38607
6052	1.38768
6054	1.39171
6055	1.38848
6056	1.38607
6057	1.38445
6059	1.38607
6060	1.37640
6061	1.38929
6063	1.38929
6064	1.39090
6065	1.38929
6067	1.38687
6068	1.38607
6069	1.39009
6070	1.38607
6072	1.38768
6162	1.38848
6163	1.39090
6165	1.39090
6166	1.39009
6167	1.38687
6168	1.39171
6169	1.41426
6170	1.38607
6171	1.38526
6172	1.38687
6173	1.38607
6175	1.38607
6176	1.38687
6177	1.38929
6178	1.38123
6179	1.38687
6180	1.38687
6181	1.38768
6182	1.38607
6183	1.38526
6184	1.38284
6186	1.38607
6187	1.38929
6188	1.38526
6189	1.38687
6190	1.38768
6191	1.38687
6192	1.38607
6193	1.39090
6195	1.38365
6196	1.37962
6197	1.38768
6198	1.38929
6199	1.38768
6200	1.38687
6201	1.38687
6202	1.38204
6204	1.38848
6205	1.38929
6206	1.38848
6207	1.38607
6208	1.37317
6210	1.38848
6211	1.38445
6212	1.38848
6213	1.38687
6214	1.38365
6215	1.38365
6217	1.39332
6218	1.38848
6219	1.38365
6220	1.38204
6221	1.38848
6223	1.38607
6224	1.38848
6225	1.36190
6226	1.39332
6227	1.38204
6229	1.38929
6230	1.38687
6231	1.38768
6232	1.38768
6234	1.38365
6235	1.38687
6236	1.38768
6237	1.37962
6238	1.38848
6240	1.38607
6241	1.38687
6242	1.38929
6243	1.38365
6244	1.39493
6246	1.38607
6247	1.38768
6248	1.38365
6250	1.39412
6251	1.39976
6252	1.38284
6253	1.38445
6255	1.39090
6256	1.38687
6257	1.38848
6258	1.38284
6260	1.38848
6261	1.38284
6262	1.38607
6264	1.38848
6265	1.38768
6266	1.38848
6267	1.38204
6269	1.40540
6270	1.38365
6271	1.38687
6273	1.38687
6274	1.38929
6275	1.38768
6276	1.38123
6278	1.38929
6279	1.38768
6280	1.38607
6330	1.39332
6332	1.38768
6333	1.38848
6334	1.38848
6335	1.38687
6336	1.38445
6337	1.38768
6339	1.39009
6340	1.38687
6341	1.38848
6342	1.38848
6343	1.39009
6344	1.39009
6345	1.38445
6346	1.37962
6347	1.38929
6348	1.38687
6349	1.38929
6351	1.38284
6352	1.38607
6353	1.38607
6354	1.38445
6355	1.38365
6356	1.38768
6357	1.38607
6358	1.38848
6359	1.38445
6361	1.39090
6362	1.38848
6363	1.38929
6364	1.38848
6365	1.38768
6366	1.38687
6367	1.35464
6369	1.39090
6370	1.45057
6371	1.38768
6372	1.38848
6373	1.39009
6375	1.38687
6376	1.38526
6377	1.38848
6378	1.40298
6379	1.38768
6380	1.38607
6382	1.38445
6383	1.39493
6384	1.38607
6385	1.38607
6386	1.38929
6388	1.37801
6394	1.39251
6395	1.38687
6396	1.38445
6397	1.39009
6399	1.38607
6400	1.38848
6401	1.38848
6402	1.39332
6404	1.39009
6405	1.39009
6406	1.38607
6407	1.38607
6409	1.38768
6410	1.39090
6411	1.38607
6413	1.39332
6414	1.38768
6415	1.38204
6416	1.38768
6418	1.38929
6419	1.36995
6420	1.38848
6422	1.37801
6423	1.38929
6424	1.38848
6426	1.38687
6427	1.38607
6428	1.38043
6430	1.39009
6431	1.38607
6432	1.38848
6434	1.38687
6435	1.38607
6436	1.39009
6437	1.38123
6439	1.38768
6440	1.38929
6441	1.38687
6443	1.38445
6444	1.38768
6445	1.36915
6446	1.38445
6448	1.39493
6449	1.38607
6450	1.38365
6452	1.38848
6453	1.39654
6454	1.38607
6456	1.38607
6507	1.38768
6508	1.38768
6510	1.38445
6511	1.39090
6512	1.39009
6513	1.38687
6514	1.38848
6515	1.38204
6516	1.38768
6517	1.39090
6518	1.39090
6519	1.38848
6521	1.39009
6522	1.35867
6523	1.39009
6524	1.38929
6525	1.38607
6526	1.38365
6527	1.38607
6528	1.39332
6529	1.39090
6531	1.38848
6532	1.38445
6533	1.38848
6534	1.38768
6535	1.39493
6536	1.39009
6537	1.38768
6538	1.38929
6540	1.38768
6541	1.38768
6542	1.39332
6543	1.38929
6544	1.38929
6545	1.38607
6547	1.38607
6548	1.38687
6549	1.38768
6550	1.38687
6551	1.38768
6552	1.38687
6553	1.38929
6555	1.38848
6556	1.38768
6557	1.39090
6558	1.38607
6559	1.38687
6561	1.39009
6562	1.38445
6563	1.38687
6564	1.38768
6565	1.38848
6567	1.38204
6568	1.38687
6569	1.37156
6570	1.38043
6571	1.38607
6573	1.38445
6574	1.38768
6575	1.38768
6576	1.38768
6577	1.38687
6579	1.38043
6580	1.38607
6581	1.38607
6582	1.38929
6584	1.38929
6585	1.38687
6586	1.39090
6587	1.38768
6588	1.38607
6590	1.38768
6591	1.38848
6592	1.38123
6593	1.39412
6595	1.38284
6596	1.38848
6597	1.38204
6599	1.38768
6600	1.38687
6601	1.38445
6602	1.38365
6604	1.38365
6605	1.38284
6606	1.38768
6607	1.38687
6609	1.39090
6610	1.38687
6611	1.39009
6613	1.38687
6614	1.39734
6615	1.38687
6616	1.38929
6618	1.39009
6619	1.39573
6620	1.38607
6622	1.37640
6623	1.38687
6624	1.38768
6626	1.38848
6683	1.38768
6685	1.38687
6686	1.38848
6687	1.39412
6688	1.38607
6689	1.40137
6691	1.38848
6692	1.39573
6693	1.38687
6694	1.39412
6695	1.39493
6696	1.40137
6697	1.38929
6698	1.38284
6699	1.38848
6700	1.37640
6702	1.38929
6703	1.38284
6704	1.39251
6705	1.38848
6706	1.38929
6707	1.38768
6708	1.38687
6709	1.39090
6710	1.38687
6712	1.38848
6713	1.38687
6714	1.38768
6715	1.39090
6716	1.38365
6717	1.39009
6718	1.38929
6720	1.38284
6721	1.38687
6722	1.38768
6723	1.38929
6724	1.38687
6725	1.38768
6727	1.38848
6728	1.38365
6729	1.38687
6730	1.38848
6731	1.38848
6732	1.38768
6734	1.38687
6735	1.38848
6736	1.38365
6737	1.38123
6738	1.38365
6740	1.38607
6741	1.38929
6742	1.38768
6743	1.37962
6744	1.38848
